timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,fix_type,vel_ned_valid,satellites_used
427635125,1492463170400020,452208403,-931451650,347505,316470,0.42,0.0263855,1.575,1.979,0.81,1.12,78,4,18.28,-18.23,1.23,0.5,3.07425,-369041,3,1,10
427834325,1492463170400020,452208078,-931451612,347260,316224,0.38,0.0232514,1.572,1.972,0.81,1.12,78,4,18.55,-18.43,2.07,0.53,3.02984,-568241,3,1,10
428041007,1492463170400020,452207752,-931451556,346993,315958,0.41,0.0238796,1.566,1.966,0.81,1.12,78,4,18.55,-18.33,2.8,0.76,2.99011,-774923,3,1,10
428237077,1492463171400020,452207424,-931451482,346767,315732,0.43,0.0273064,1.565,1.964,0.81,1.12,84,4,18.69,-18.37,3.29,0.91,2.96428,24010,3,1,10
428441659,1492463171400020,452207095,-931451388,346582,315547,0.43,0.0258017,1.565,1.964,0.81,1.12,84,4,18.86,-18.36,4.22,0.79,2.91587,-180572,3,1,10
428637253,1492463171400020,452206768,-931451273,346413,315378,0.43,0.0243561,1.564,1.962,0.81,1.12,84,4,18.93,-18.24,5.03,0.68,2.87259,-376166,3,1,10
428846076,1492463171400020,452206441,-931451138,346212,315176,0.43,0.0238499,1.561,1.96,0.81,1.12,84,4,19.14,-18.24,5.76,0.73,2.8359,-584989,3,1,10
429037746,1492463171400020,452206115,-931450982,345988,314953,0.43,0.0240522,1.559,1.96,0.81,1.12,84,4,19.39,-18.24,6.54,0.75,2.79732,-776659,3,1,10
429238088,1492463172400021,452205789,-931450807,345822,314786,0.43,0.0234752,1.556,1.959,0.81,1.12,84,4,19.57,-18.13,7.35,0.7,2.75653,22207,3,1,10
429440067,1492463172400021,452205470,-931450610,345636,314600,0.41,0.0223151,1.551,1.957,0.81,1.12,84,4,19.59,-17.73,8.29,0.65,2.70435,-179772,3,1,10
429637072,1492463172400021,452205156,-931450394,345434,314399,0.4,0.0214367,1.546,1.952,0.81,1.12,84,4,19.69,-17.52,8.95,0.53,2.66924,-376777,3,1,10
429837126,1492463172400021,452204847,-931450156,345245,314209,0.39,0.021241,1.54,1.948,0.81,1.12,84,4,19.86,-17.24,9.85,0.52,2.62231,-576831,3,1,10
430038540,1492463172400021,452204543,-931449896,345017,313981,0.39,0.0206535,1.533,1.943,0.81,1.12,84,4,19.96,-16.93,10.55,0.59,2.58409,-778245,3,1,10
430242753,1492463173400021,452204243,-931449620,344823,313788,0.37,0.0207068,1.527,1.937,0.81,1.12,84,5,20.04,-16.62,11.18,0.6,2.54939,22328,3,1,10
430444464,1492463173400021,452203949,-931449326,344652,313616,0.36,0.0202181,1.521,1.93,0.81,1.12,84,5,20.31,-16.38,12.01,0.4,2.50902,-179383,3,1,10
430638082,1492463173400021,452203658,-931449009,344522,313486,0.39,0.0202449,1.515,1.926,0.87,1.23,84,5,20.49,-16.04,12.73,0.59,2.47077,-373001,3,1,9
430839088,1492463173400021,452203377,-931448677,344372,313336,0.39,0.0210633,1.51,1.922,0.87,1.23,84,5,20.39,-15.41,13.34,0.52,2.42793,-574007,3,1,9
431040070,1492463173400021,452203108,-931448327,344231,313195,0.4,0.0189365,1.506,1.915,0.81,1.12,84,5,20.54,-14.89,14.13,0.69,2.38228,-774989,3,1,10
431237806,1492463174400021,452202849,-931447963,344085,313049,0.41,0.022835,1.501,1.912,0.87,1.23,84,4,20.48,-14.28,14.67,0.58,2.34269,21705,3,1,9
431443822,1492463174400021,452202601,-931447579,344011,312975,0.42,0.0223763,1.499,1.911,0.87,1.23,84,4,20.78,-13.69,15.63,0.37,2.29013,-184311,3,1,9
431645660,1492463174400021,452202363,-931447180,343898,312862,0.39,0.0201282,1.493,1.905,0.81,1.12,84,4,20.7,-13.23,15.92,0.32,2.26399,-386149,3,1,10
431839342,1492463174400021,452202131,-931446766,343773,312737,0.38,0.0211108,1.485,1.9,0.81,1.12,84,4,20.71,-12.6,16.44,0.4,2.22487,-579831,3,1,10
432029675,1492463174400021,452201914,-931446340,343632,312596,0.38,0.0205362,1.48,1.896,0.81,1.12,84,4,20.7,-11.89,16.94,0.49,2.1828,-770164,3,1,10
432241158,1492463175400022,452201710,-931445898,343538,312502,0.43,0.0200805,1.475,1.893,0.81,1.12,85,4,20.99,-11.23,17.72,0.53,2.13541,22095,3,1,10
432448070,1492463175400022,452201520,-931445441,343410,312374,0.44,0.0201022,1.472,1.892,0.81,1.12,85,4,20.91,-10.28,18.21,0.49,2.08474,-184817,3,1,10
432644159,1492463175400022,452201347,-931444973,343434,312398,0.44,0.0219309,1.47,1.892,0.81,1.12,85,4,20.88,-9.23,18.72,-0.57,2.02895,-380906,3,1,10
432842074,1492463175400022,452201190,-931444500,343578,312542,0.51,0.021732,1.469,1.891,0.81,1.12,85,4,20.55,-8.44,18.7,-1.09,1.99487,-578821,3,1,10
433040304,1492463175400022,452201048,-931444015,343812,312776,0.52,0.025094,1.471,1.894,0.81,1.12,85,4,20.92,-7.52,19.47,-1.36,1.93953,-777051,3,1,10
433238681,1492463176400022,452200924,-931443522,344178,313142,0.52,0.0264304,1.474,1.897,0.81,1.12,85,4,20.71,-6.67,19.5,-2.08,1.90054,22425,3,1,10
433439941,1492463176400022,452200810,-931443024,344377,313341,0.53,0.0263526,1.479,1.9,0.81,1.12,85,4,20.47,-5.95,19.57,-0.86,1.86607,-178835,3,1,10
433640072,1492463176400022,452200709,-931442530,344437,313400,0.53,0.0236906,1.482,1.903,0.81,1.12,85,4,20.17,-5.4,19.43,-0.47,1.84168,-378966,3,1,10
433836261,1492463176400022,452200625,-931442029,344626,313590,0.52,0.0234497,1.484,1.905,0.81,1.12,85,4,20.62,-4.23,20.14,-1.29,1.77795,-575155,3,1,10
434041403,1492463176400022,452200562,-931441519,344981,313945,0.54,0.0255555,1.486,1.91,0.81,1.12,85,4,20.41,-2.98,20.11,-1.8,1.71795,-780297,3,1,10
434238070,1492463177400022,452200517,-931441014,345285,314248,0.53,0.0257579,1.49,1.915,0.81,1.12,85,4,20.1,-2.07,19.92,-1.7,1.67411,23730,3,1,10
434441110,1492463177400022,452200486,-931440508,345486,314450,0.55,0.0279014,1.494,1.926,0.81,1.12,85,4,19.98,-1.34,19.91,-0.94,1.63819,-179310,3,1,10
434640908,1492463177400022,452200476,-931440009,345667,314630,0.53,0.027262,1.498,1.936,0.81,1.12,85,4,19.63,0.12,19.6,-1.12,1.56446,-379108,3,1,10
434847076,1492463177400022,452200483,-931439517,345703,314666,0.52,0.0270313,1.5,1.945,0.81,1.12,85,4,19.42,0.66,19.4,-0.58,1.53667,-585276,3,1,10
435037069,1492463177400022,452200505,-931439027,345813,314776,0.48,0.0256939,1.501,1.953,0.81,1.12,85,4,19.48,1.79,19.39,-0.47,1.47873,-775269,3,1,10
435239083,1492463178400022,452200548,-931438541,345885,314849,0.48,0.0262363,1.502,1.961,0.81,1.12,85,4,19.29,2.95,19.06,-0.48,1.41704,21008,3,1,10
435437069,1492463178400022,452200606,-931438067,345836,314799,0.47,0.0270193,1.502,1.967,0.81,1.12,85,4,18.88,3.59,18.53,-0.27,1.37916,-176978,3,1,10
435642110,1492463178400022,452200675,-931437603,345903,314866,0.48,0.0281745,1.502,1.972,0.81,1.12,85,4,18.72,4.32,18.21,-0.1,1.33794,-382019,3,1,10
435837068,1492463178400022,452200772,-931437153,345955,314918,0.46,0.0283325,1.502,1.978,0.81,1.12,85,4,18.7,6.3,17.59,-0.64,1.22702,-576977,3,1,10
436039079,1492463178400022,452200892,-931436714,346001,314964,0.43,0.027638,1.502,1.978,0.81,1.12,85,4,18.58,7.05,17.18,-0.63,1.18129,-778988,3,1,10
436236891,1492463179400023,452201028,-931436288,346043,315006,0.42,0.0293456,1.503,1.981,0.81,1.12,85,3,18.42,8.02,16.57,-0.64,1.11972,21816,3,1,10
436423524,1492463179400023,452201181,-931435880,346161,315124,0.4,0.0299045,1.502,1.982,0.81,1.12,85,3,18.29,9.01,15.89,-0.95,1.05493,-164817,3,1,10
436642777,1492463179400023,452201350,-931435490,346248,315212,0.39,0.0280413,1.499,1.982,0.81,1.12,85,3,18.11,9.79,15.22,-0.61,0.999145,-384070,3,1,10
436841286,1492463179400023,452201534,-931435116,346292,315255,0.4,0.0274751,1.497,1.983,0.81,1.12,85,3,18.04,10.63,14.56,-0.7,0.940238,-582579,3,1,10
437043203,1492463179400023,452201732,-931434760,346357,315320,0.4,0.0283635,1.494,1.982,0.81,1.12,85,3,17.81,11.24,13.78,-0.97,0.886822,-784496,3,1,10
437238100,1492463180400023,452201938,-931434421,346440,315403,0.43,0.0282356,1.493,1.983,0.81,1.12,97,7,17.65,11.77,13.13,-0.66,0.83975,23196,3,1,10
437416827,1492463180400023,452202155,-931434097,346427,315390,0.41,0.0295969,1.494,1.988,0.81,1.12,97,7,17.55,12.31,12.5,-0.2,0.793248,-155531,3,1,10
437641754,1492463180400023,452202383,-931433787,346290,315252,0.44,0.0334323,1.499,1.995,0.81,1.12,97,7,17.54,12.84,11.93,0.5,0.748868,-380458,3,1,10
437833700,1492463180400023,452202618,-931433503,346204,315167,0.5,0.0343933,1.507,2.007,0.81,1.12,97,7,17.14,13.29,10.81,0.48,0.682901,-572404,3,1,10
438040439,1492463180400023,452202865,-931433241,346028,314991,0.44,0.0337292,1.514,2.015,0.81,1.12,97,7,17.25,14.02,10.04,0.57,0.62166,-779143,3,1,10
438237089,1492463181400023,452203123,-931433004,345924,314887,0.48,0.0325466,1.522,2.024,0.81,1.12,90,4,17.21,14.7,8.93,0.62,0.54606,24111,3,1,10
438440991,1492463181400023,452203393,-931432798,345825,314787,0.42,0.0309873,1.527,2.031,0.81,1.12,90,4,17.05,15.23,7.67,0.1,0.466426,-179791,3,1,10
438638432,1492463181400023,452203669,-931432619,345737,314699,0.45,0.0317763,1.532,2.038,0.81,1.12,90,4,16.66,15.31,6.57,0.07,0.405448,-377232,3,1,10
438838451,1492463181400023,452203946,-931432460,345586,314549,0.43,0.0306892,1.536,2.044,0.81,1.12,90,4,16.61,15.47,6.03,0.62,0.371484,-577251,3,1,10
439037083,1492463181400023,452204234,-931432320,345426,314389,0.5,0.0293983,1.54,2.052,0.81,1.12,90,4,17.13,16.34,5.13,0.47,0.304041,-775883,3,1,10
439242239,1492463182400024,452204526,-931432212,345347,314310,0.49,0.0296673,1.544,2.058,0.81,1.12,84,3,16.55,16.15,3.63,0.15,0.220849,22068,3,1,10
439419434,1492463182400024,452204821,-931432134,345360,314323,0.46,0.0306975,1.548,2.062,0.81,1.12,84,3,16.63,16.4,2.7,-0.62,0.163056,-155127,3,1,10
439640848,1492463182400024,452205117,-931432079,345425,314388,0.47,0.0302129,1.551,2.066,0.81,1.12,84,3,16.43,16.33,1.73,-0.49,0.105538,-376541,3,1,10
439837376,1492463182400024,452205413,-931432048,345485,314448,0.48,0.0307209,1.554,2.068,0.81,1.12,84,3,16.44,16.4,0.88,-0.61,0.0534739,-573069,3,1,10
440039168,1492463182400024,452205711,-931432037,345602,314565,0.49,0.030612,1.557,2.07,0.81,1.12,84,3,16.62,16.59,0.11,-0.87,0.0064092,-774861,3,1,10
440237068,1492463183400024,452206009,-931432048,345761,314724,0.5,0.033844,1.562,2.073,0.81,1.12,84,4,16.41,16.35,-0.85,-1.12,6.2311,22061,3,1,10
440443479,1492463183400024,452206305,-931432079,345861,314823,0.46,0.0320976,1.566,2.074,0.81,1.12,84,4,16.47,16.39,-1.52,-0.62,6.19051,-184350,3,1,10
440637079,1492463183400024,452206600,-931432129,345911,314874,0.49,0.0329412,1.57,2.078,0.81,1.12,84,4,16.35,16.16,-2.39,-0.73,6.13608,-377950,3,1,10
440854083,1492463183400024,452206889,-931432210,346131,315094,0.57,0.0366161,1.576,2.085,0.81,1.12,84,4,16.43,15.91,-3.78,-1.56,6.04977,-594954,3,1,10
441643260,1492463184400024,452207971,-931432742,347272,316234,0.51,0.0366256,1.597,2.104,0.81,1.12,84,5,15.73,14.27,-6.48,-1.34,5.8567,-383177,3,1,10
441844230,1492463184400024,452208224,-931432917,347517,316480,0.5,0.0367259,1.602,2.108,0.81,1.12,84,5,15.76,13.96,-7.18,-1.38,5.80832,-584147,3,1,10
442041069,1492463184400024,452208471,-931433107,347742,316705,0.53,0.0356841,1.607,2.114,0.81,1.12,83,3,15.6,13.48,-7.68,-1.58,5.76541,-780986,3,1,10
442239105,1492463185400025,452208710,-931433310,347981,316943,0.52,0.0364365,1.613,2.121,0.81,1.12,83,3,15.49,13.12,-8.13,-1.26,5.72855,22035,3,1,10
442443298,1492463185400025,452208945,-931433525,348052,317014,0.53,0.0354794,1.619,2.128,0.81,1.12,83,3,15.65,13.02,-8.67,-0.51,5.69603,-182158,3,1,10
442639075,1492463185400025,452209177,-931433747,348106,317068,0.55,0.0373404,1.625,2.135,0.81,1.12,83,3,15.48,12.74,-8.79,-0.57,5.67926,-377935,3,1,10
442846504,1492463185400025,452209398,-931433977,348188,317151,0.53,0.0316741,1.63,2.14,0.81,1.12,83,3,15.32,12.23,-9.22,-0.24,5.63688,-585364,3,1,10
443040895,1492463185400025,452209616,-931434214,348201,317164,0.55,0.0316809,1.634,2.145,0.81,1.12,83,3,15.34,12.12,-9.4,-0.27,5.62388,-779755,3,1,10
443242074,1492463186400025,452209830,-931434460,348205,317168,0.53,0.0287658,1.633,2.143,0.81,1.12,84,4,15.31,11.73,-9.82,-0.73,5.58634,23071,3,1,10
443442321,1492463186400025,452210038,-931434718,348308,317271,0.53,0.0349143,1.635,2.149,0.81,1.12,84,4,15.43,11.34,-10.42,-0.84,5.53993,-177176,3,1,10
443646067,1492463186400025,452210239,-931434991,348254,317217,0.5,0.0301111,1.637,2.153,0.81,1.12,84,4,15.38,10.87,-10.86,-0.54,5.49819,-380922,3,1,10
443840351,1492463186400025,452210429,-931435282,348334,317297,0.49,0.0299025,1.637,2.157,0.81,1.12,84,4,15.48,10.11,-11.71,-0.67,5.42467,-575206,3,1,10
444028347,1492463186400025,452210607,-931435588,348282,317245,0.49,0.0312805,1.637,2.161,0.81,1.12,84,4,15.58,9.59,-12.28,0.03,5.37547,-763202,3,1,10
444224195,1492463187400025,452210773,-931435903,348246,317209,0.54,0.0337904,1.639,2.167,0.81,1.12,84,5,15.39,9.06,-12.44,-0.19,5.34195,24297,3,1,10
444445063,1492463187400025,452210931,-931436232,348281,317244,0.56,0.0336716,1.644,2.175,0.81,1.12,84,5,15.83,8.53,-13.31,-0.69,5.28243,-196571,3,1,10
444641612,1492463187400025,452211080,-931436569,348283,317247,0.57,0.0370188,1.647,2.181,0.81,1.12,84,5,15.38,8.15,-13.05,-0.14,5.27052,-393120,3,1,10
444845070,1492463187400025,452211228,-931436910,348349,317312,0.55,0.0401028,1.651,2.189,0.81,1.12,84,5,15.94,8.31,-13.59,-0.64,5.26103,-596578,3,1,10
445047105,1492463187400025,452211375,-931437258,348432,317395,0.52,0.0355846,1.654,2.193,0.81,1.12,84,5,15.77,8.01,-13.54,-0.97,5.24666,-798613,3,1,10
445243333,1492463188400025,452211519,-931437606,348486,317449,0.53,0.035204,1.656,2.193,0.81,1.12,84,5,15.96,8.09,-13.75,-0.24,5.24403,22860,3,1,10
445440066,1492463188400025,452211661,-931437963,348497,317460,0.55,0.0332923,1.653,2.19,0.81,1.12,84,5,16.21,7.87,-14.15,-0.79,5.21999,-173873,3,1,10
445644125,1492463188400025,452211799,-931438329,348556,317519,0.52,0.0307766,1.648,2.185,0.81,1.12,84,5,16.29,7.44,-14.47,-0.9,5.18723,-377932,3,1,10
445832184,1492463188400025,452211928,-931438692,348655,317619,0.51,0.0314407,1.648,2.185,0.81,1.12,84,5,15.85,7.03,-14.2,-0.5,5.17183,-565991,3,1,10
446048393,1492463188400025,452212057,-931439057,348647,317610,0.51,0.0301104,1.647,2.184,0.81,1.12,84,5,16.15,7.19,-14.45,-0.23,5.17429,-782200,3,1,10
446241087,1492463189400026,452212178,-931439429,348673,317636,0.53,0.0297132,1.647,2.187,0.81,1.12,84,3,16.05,6.26,-14.76,-0.71,5.11368,21004,3,1,10
446441089,1492463189400026,452212290,-931439815,348770,317734,0.53,0.0307536,1.647,2.188,0.81,1.12,84,3,16.63,6.17,-15.42,-0.9,5.09266,-178998,3,1,10
446643082,1492463189400026,452212395,-931440209,348846,317809,0.53,0.0304635,1.648,2.189,0.81,1.12,84,3,16.52,5.68,-15.5,-0.46,5.0635,-380991,3,1,10
446850371,1492463189400026,452212495,-931440606,348744,317708,0.52,0.0295174,1.648,2.189,0.81,1.12,84,3,16.51,5.42,-15.59,0.46,5.0467,-588280,3,1,10
447038084,1492463189400026,452212589,-931441007,348502,317466,0.54,0.0283235,1.649,2.19,0.81,1.12,84,3,16.67,5.21,-15.79,1.18,5.03082,-775993,3,1,10
447239202,1492463190400026,452212676,-931441415,348171,317134,0.5,0.0281591,1.649,2.189,0.81,1.12,83,3,16.9,4.63,-16.22,1.14,4.99033,21882,3,1,10
447419990,1492463190400026,452212754,-931441826,347837,316800,0.49,0.0299889,1.649,2.19,0.81,1.12,83,3,16.68,4.17,-16.11,1.12,4.96542,-158906,3,1,10
447639074,1492463190400026,452212819,-931442240,347550,316514,0.49,0.0307719,1.649,2.19,0.81,1.12,83,3,16.75,3.17,-16.42,0.96,4.90282,-377990,3,1,10
447839419,1492463190400026,452212866,-931442658,347344,316308,0.48,0.0302691,1.65,2.189,0.81,1.12,83,3,16.62,2.32,-16.44,0.6,4.85274,-578335,3,1,10
448039303,1492463190400026,452212901,-931443080,347127,316091,0.48,0.0305563,1.649,2.188,0.81,1.12,83,4,16.86,1.64,-16.77,0.38,4.80975,-778219,3,1,10
448237263,1492463191400026,452212924,-931443507,346976,315940,0.48,0.0315037,1.648,2.187,0.81,1.12,83,4,16.93,0.97,-16.9,0.42,4.76947,21827,3,1,10
448441067,1492463191400026,452212938,-931443927,346852,315815,0.48,0.0308133,1.646,2.183,0.81,1.12,83,4,16.6,0.28,-16.59,0.57,4.72953,-181977,3,1,10
448638564,1492463191400026,452212937,-931444349,346619,315583,0.46,0.0288246,1.644,2.177,0.81,1.12,83,4,16.74,-0.39,-16.72,0.73,4.68887,-379474,3,1,10
448838746,1492463191400026,452212927,-931444773,346340,315303,0.46,0.0285213,1.64,2.17,0.81,1.12,83,4,16.83,-0.77,-16.74,1.57,4.66626,-579656,3,1,10
449040193,1492463191400026,452212907,-931445192,346005,314969,0.47,0.0295376,1.638,2.166,0.81,1.12,83,4,16.56,-1.41,-16.43,1.55,4.62693,-781103,3,1,10
449246369,1492463192400027,452212875,-931445612,345686,314650,0.47,0.028264,1.635,2.163,0.81,1.12,84,3,16.94,-2.06,-16.77,1.14,4.59021,21713,3,1,10
449444259,1492463192400027,452212831,-931446030,345404,314368,0.48,0.0305551,1.632,2.158,0.81,1.12,84,3,16.6,-2.82,-16.31,1.25,4.54125,-176177,3,1,10
449644203,1492463192400027,452212771,-931446443,345165,314129,0.48,0.0310686,1.631,2.156,0.81,1.12,84,3,16.7,-3.68,-16.25,1.13,4.48942,-376121,3,1,10
449837728,1492463192400027,452212696,-931446855,344907,313872,0.47,0.0307026,1.63,2.153,0.81,1.12,84,3,16.92,-4.51,-16.27,1.09,4.44206,-569646,3,1,10
450037071,1492463192400027,452212609,-931447263,344626,313591,0.46,0.030737,1.629,2.151,0.81,1.12,83,3,16.89,-5.18,-16.04,1.07,4.40009,-768989,3,1,10
450239425,1492463193400027,452212510,-931447663,344341,313305,0.45,0.0292524,1.627,2.147,0.81,1.12,83,3,16.71,-5.82,-15.62,1.03,4.35577,21819,3,1,10
450442264,1492463193400027,452212396,-931448060,344123,313087,0.47,0.0301541,1.625,2.144,0.81,1.12,83,3,17.15,-6.83,-15.7,0.96,4.30205,-181020,3,1,10
450636917,1492463193400027,452212265,-931448453,343979,312944,0.47,0.032154,1.624,2.136,0.81,1.12,83,3,17.18,-7.76,-15.31,0.73,4.24343,-375673,3,1,10
450837071,1492463193400027,452212118,-931448836,343880,312844,0.44,0.03174,1.624,2.128,0.81,1.12,83,3,17.09,-8.45,-14.84,0.62,4.1948,-575827,3,1,10
451034771,1492463193400027,452211964,-931449212,343748,312713,0.44,0.0316327,1.626,2.128,0.81,1.12,83,3,17.19,-8.81,-14.76,0.46,4.17412,-773527,3,1,10
451241181,1492463194400027,452211799,-931449584,343625,312589,0.44,0.0313294,1.628,2.127,0.81,1.12,83,4,17.44,-9.56,-14.58,0.38,4.13183,23746,3,1,10
451437080,1492463194400027,452211621,-931449948,343493,312458,0.41,0.0287538,1.627,2.12,0.81,1.12,83,4,17.51,-10.31,-14.15,0.3,4.08268,-172153,3,1,10
451638605,1492463194400027,452211430,-931450309,343435,312400,0.42,0.0284311,1.627,2.118,0.81,1.12,83,4,17.85,-10.84,-14.18,0.42,4.05977,-373678,3,1,10
451838745,1492463194400027,452211228,-931450662,343350,312315,0.46,0.0301069,1.629,2.119,0.81,1.12,83,4,17.89,-11.52,-13.67,0.42,4.01229,-573818,3,1,10
452038384,1492463194400027,452211014,-931451006,343255,312220,0.4,0.0258888,1.622,2.107,0.81,1.12,83,4,18.01,-12.09,-13.35,0.18,3.97672,-773457,3,1,10
452236212,1492463195400028,452210789,-931451340,343233,312197,0.39,0.0268803,1.619,2.102,0.81,1.12,90,4,18.08,-12.68,-12.89,0.35,3.93516,21876,3,1,10
452437290,1492463195400028,452210555,-931451663,343118,312083,0.51,0.0289452,1.621,2.105,0.81,1.12,90,4,18.22,-13.17,-12.57,0.75,3.90345,-179202,3,1,10
452635206,1492463195400028,452210312,-931451978,342969,311934,0.49,0.0287901,1.623,2.105,0.81,1.12,90,4,18.25,-13.61,-12.14,0.77,3.86981,-377118,3,1,10
452847098,1492463195400028,452210062,-931452277,342745,311709,0.48,0.0290822,1.627,2.108,0.81,1.12,90,4,18.2,-14.14,-11.43,0.8,3.8213,-589010,3,1,10
