timestamp,altitudeSp,altitude_filtered,flightPathAngleSp,flightPathAngle,flightPathAngleFiltered,airspeedSp,airspeed_filtered,airspeedDerivativeSp,airspeedDerivative,totalEnergyError,energyDistributionError,totalEnergyRateError,energyDistributionRateError,throttle_integ,pitch_integ,mode
634516766,352.353,341.432,0.548297,2.8839,2.8839,17.0,16.2333,0.0153332,1.30498,119.845,94.366,-46.3364,-1.96918,0.0565916,23.7128,0
634536793,352.354,341.491,0.545474,2.87324,2.87324,17.0,16.2507,0.0149855,1.28771,118.986,94.0718,-45.7711,-2.14483,0.0570255,23.9012,0
634556802,352.355,341.55,0.542647,2.84806,2.84806,17.0,16.2687,0.014627,1.27598,118.126,93.7952,-45.2427,-2.08791,0.0574559,24.0889,0
634576822,352.356,341.609,0.539743,2.82529,2.82529,17.0,16.2866,0.0142675,1.26427,117.267,93.521,-44.7485,-2.05521,0.0578834,24.2761,0
634596832,352.357,341.668,0.536758,2.83075,2.83075,17.0,16.3047,0.0139065,1.24388,116.402,93.2446,-44.309,-2.44205,0.0583076,24.4627,0
634617108,352.358,341.729,0.53369,2.85993,2.85993,17.0,16.3227,0.0135453,1.21698,115.519,92.9512,-43.9384,-3.16934,0.0587341,24.6512,0
634637078,352.359,341.79,0.530563,2.89036,2.89036,17.0,16.34,0.0132,1.19254,114.645,92.6409,-43.6331,-3.87128,0.059151,24.8362,0
634656887,352.359,341.852,0.52708,2.89286,2.89286,17.0,16.3566,0.0128674,1.17475,113.768,92.3071,-43.3475,-4.19588,0.0595613,25.019,0
634677612,352.36,341.917,0.524016,2.85829,2.85829,17.0,16.3735,0.0125295,1.16167,112.866,91.9585,-43.0194,-4.07585,0.0599873,25.2096,0
634696947,352.36,341.976,0.520667,2.8233,2.8233,17.0,16.3887,0.0122258,1.15081,112.036,91.6255,-42.6637,-3.92123,0.0603817,25.3868,0
634716970,352.361,342.038,0.517718,2.80339,2.80339,17.0,16.4035,0.0119307,1.14089,111.195,91.2688,-42.3177,-3.89597,0.0607871,25.5695,0
634736964,352.361,342.099,0.514745,2.80953,2.80953,17.0,16.4169,0.0116626,1.11506,110.377,90.8909,-41.9778,-4.38979,0.061189,25.7513,0
634756963,352.361,342.161,0.511754,2.83091,2.83091,17.0,16.4292,0.0114169,1.08434,109.576,90.4932,-41.6563,-5.11589,0.061588,25.9322,0
634796995,352.362,342.284,0.505748,2.83302,2.83302,17.0,16.4524,0.0109524,1.03448,107.996,89.6768,-41.0221,-5.98318,0.0623781,26.292,0
634817065,352.362,342.344,0.50276,2.78049,2.78049,17.0,16.4645,0.0107103,1.01131,107.211,89.29,-40.5799,-5.86249,0.0627699,26.4712,0
634837169,352.363,342.404,0.499458,2.72497,2.72497,17.0,16.4769,0.0104625,0.995068,106.419,88.906,-40.0735,-5.60156,0.0631595,26.65,0
634857059,352.363,342.464,0.496196,2.69357,2.69357,17.0,16.4902,0.0101968,0.975871,105.615,88.5403,-39.5534,-5.62473,0.063542,26.8261,0
634877074,352.363,342.524,0.493262,2.69557,2.69557,17.0,16.5047,0.00990639,0.951353,104.788,88.1919,-39.0698,-6.05901,0.0639239,27.0026,0
634897088,352.363,342.583,0.490633,2.73437,2.73437,17.0,16.5204,0.00959122,0.934686,103.946,87.8704,-38.7132,-6.72056,0.0643028,27.1785,0
634917099,352.363,342.643,0.487949,2.77028,2.77028,17.0,16.5372,0.00925507,0.926997,103.088,87.5688,-38.4823,-7.20514,0.0646784,27.3537,0
634937173,352.363,342.701,0.485199,2.78136,2.78136,17.0,16.5545,0.00890972,0.930185,102.226,87.2781,-38.3397,-7.26639,0.0650521,27.5289,0
634957143,352.364,342.759,0.482407,2.78017,2.78017,17.0,16.5725,0.00855095,0.9329,101.361,87.0073,-38.2421,-7.2146,0.0654207,27.7027,0
634977210,352.364,342.819,0.47921,2.77329,2.77329,17.0,16.5913,0.00817463,0.939842,100.47,86.74,-38.1847,-7.03973,0.0657878,27.8767,0
634997230,352.364,342.878,0.476328,2.77843,2.77843,17.0,16.61,0.00779903,0.936743,99.5807,86.4744,-38.1489,-7.14613,0.0661508,28.0498,0
635017240,352.364,342.938,0.473067,2.8036,2.8036,17.0,16.629,0.00742065,0.919114,98.6733,86.1958,-38.1222,-7.69422,0.0665103,28.2223,0
635037255,352.364,342.999,0.470145,2.84398,2.84398,17.0,16.648,0.00703976,0.905208,97.7585,85.9148,-38.1442,-8.32666,0.0668666,28.3943,0
635057511,352.364,343.061,0.467218,2.87765,2.87765,17.0,16.667,0.00666046,0.893147,96.8354,85.6235,-38.198,-8.86321,0.0672238,28.5677,0
635077756,352.364,343.125,0.463963,2.92021,2.92021,17.0,16.6858,0.00628407,0.879486,95.8998,85.3157,-38.2899,-9.51751,0.0675773,28.7404,0
635097818,352.364,343.187,0.461157,2.94695,2.94695,17.0,16.7042,0.00591625,0.874475,94.9846,85.0144,-38.4091,-9.86877,0.0679243,28.911,0
635117897,352.364,343.248,0.458298,2.93687,2.93687,17.0,16.7222,0.00555553,0.870916,94.086,84.7188,-38.4827,-9.83574,0.0682683,29.0811,0
635138380,352.364,343.309,0.455438,2.90089,2.90089,17.0,16.7404,0.0051926,0.878024,93.1859,84.426,-38.5048,-9.37022,0.0686159,29.254,0
635158195,352.364,343.366,0.452539,2.8653,2.8653,17.0,16.7573,0.00485405,0.872955,92.3377,84.1448,-38.4455,-9.11405,0.068949,29.4208,0
635178310,352.364,343.425,0.449573,2.84852,2.84852,17.0,16.7736,0.00452801,0.86227,91.4909,83.8445,-38.339,-9.13825,0.0692842,29.5894,0
635217895,352.364,343.545,0.443297,2.91863,2.91863,17.0,16.8026,0.00394726,0.842104,89.8291,83.1577,-38.2901,-10.1915,0.0699346,29.9193,0
635237894,352.364,343.606,0.440269,2.95039,2.95039,17.0,16.8152,0.00369507,0.835315,89.0132,82.7656,-38.3521,-10.632,0.0702588,30.0848,0
635257854,352.365,343.667,0.43719,2.93939,2.93939,17.0,16.827,0.00345947,0.834641,88.2142,82.363,-38.3866,-10.5519,0.0705794,30.2492,0
635278167,352.365,343.729,0.434102,2.89624,2.89624,17.0,16.8375,0.00324905,0.833821,87.4341,81.937,-38.3353,-10.1605,0.0709028,30.4157,0
635298226,352.365,343.788,0.431195,2.85909,2.85909,17.0,16.8464,0.0030727,0.830556,86.7035,81.5034,-38.2181,-9.8694,0.0712195,30.5791,0
635318248,352.365,343.848,0.428247,2.85068,2.85068,17.0,16.854,0.00292004,0.815638,85.9953,81.0525,-38.0652,-10.0584,0.071533,30.7414,0
635338208,352.365,343.907,0.425279,2.87406,2.87406,17.0,16.8599,0.00280258,0.798543,85.3138,80.5691,-37.9382,-10.5983,0.0718431,30.9022,0
635358551,352.365,343.969,0.422023,2.90618,2.90618,17.0,16.8645,0.00271095,0.792963,84.6252,80.0349,-37.8883,-11.0341,0.0721566,31.0651,0
635378340,352.365,344.03,0.419009,2.92001,2.92001,17.0,16.8683,0.00263348,0.796732,83.9683,79.5088,-37.8949,-11.1313,0.0724592,31.2224,0
635397806,352.365,344.09,0.415768,2.90153,2.90153,17.0,16.8713,0.00257446,0.809802,83.3284,78.9685,-37.9151,-10.758,0.0727545,31.3761,0
635418191,352.365,344.152,0.41274,2.86367,2.86367,17.0,16.8736,0.00252861,0.818321,82.6838,78.4011,-37.8923,-10.2701,0.0730614,31.5359,0
635437830,352.365,344.211,0.409724,2.83168,2.83168,17.0,16.8753,0.00249489,0.816353,82.0753,77.8496,-37.8109,-10.0172,0.073355,31.6888,0
635457809,352.365,344.271,0.406711,2.84402,2.84402,17.0,16.876,0.0024802,0.818082,81.4711,77.27,-37.7819,-10.1377,0.0736513,31.8432,0
635478343,352.365,344.333,0.403951,2.87659,2.87659,17.0,16.8756,0.0024889,0.8126,80.8742,76.6584,-37.8094,-10.5773,0.0739537,32.0006,0
635498508,352.365,344.393,0.401178,2.88973,2.88973,17.0,16.8746,0.00250813,0.810398,80.3025,76.0544,-37.855,-10.7716,0.0742486,32.154,0
635518406,352.365,344.452,0.398068,2.8928,2.8928,17.0,16.8729,0.002542,0.81551,79.7495,75.4443,-37.9204,-10.7478,0.0745376,32.3041,0
635537843,352.365,344.51,0.394948,2.87405,2.87405,17.0,16.8712,0.00257664,0.828205,79.2058,74.842,-37.9845,-10.3823,0.0748179,32.4496,0
635558118,352.365,344.57,0.392094,2.85019,2.85019,17.0,16.8688,0.0026231,0.837544,78.6571,74.2151,-38.0256,-10.0215,0.0751083,32.6,0
635577908,352.365,344.628,0.389195,2.8349,2.8349,17.0,16.866,0.00268093,0.841079,78.1372,73.5977,-38.0454,-9.84383,0.0753899,32.7457,0
635597869,352.365,344.687,0.38625,2.84355,2.84355,17.0,16.8627,0.00274616,0.837513,77.6158,72.9663,-38.0712,-10.0215,0.075672,32.8913,0
635618613,352.365,344.749,0.383275,2.87485,2.87485,17.0,16.8588,0.0028241,0.836496,77.0739,72.2927,-38.1547,-10.3793,0.0759631,33.0413,0
635658667,352.365,344.87,0.377077,2.89894,2.89894,17.0,16.8512,0.00297531,0.853624,76.0155,70.9797,-38.4546,-10.3965,0.0765195,33.3269,0
635677919,352.365,344.928,0.373869,2.87772,2.87772,17.0,16.8479,0.00304283,0.866486,75.4984,70.3486,-38.584,-10.0073,0.0767841,33.4623,0
635697928,352.365,344.988,0.371385,2.89395,2.89395,17.0,16.8443,0.00311302,0.869543,74.9748,69.7068,-38.7337,-10.1435,0.0770573,33.6018,0
635717923,352.365,345.048,0.368455,2.92346,2.92346,17.0,16.8406,0.00318882,0.874733,74.4522,69.0566,-38.9336,-10.3787,0.0773284,33.7399,0
635737930,352.365,345.107,0.365511,2.92399,2.92399,17.0,16.8365,0.00327049,0.884904,73.9355,68.4023,-39.1336,-10.2465,0.0775977,33.8768,0
635757934,352.365,345.166,0.36256,2.88985,2.88985,17.0,16.8323,0.00335499,0.897834,73.429,67.7537,-39.275,-9.72814,0.0778652,34.0123,0
635777976,352.365,345.225,0.359418,2.84358,2.84358,17.0,16.828,0.00343994,0.910498,72.9241,67.1057,-39.345,-9.09732,0.0781313,34.1468,0
635797973,352.365,345.284,0.356297,2.80495,2.80495,17.0,16.8236,0.00352856,0.907005,72.4244,66.457,-39.3186,-8.81341,0.078395,34.2797,0
635817985,352.365,345.342,0.353394,2.80399,2.80399,17.0,16.8188,0.00362389,0.902867,71.9311,65.8032,-39.2862,-8.90799,0.0786572,34.4114,0
635838021,352.365,345.401,0.35049,2.84963,2.84963,17.0,16.8142,0.00371693,0.906604,71.4273,65.1431,-39.3668,-9.32687,0.0789178,34.5419,0
635858053,352.365,345.461,0.347553,2.88686,2.88686,17.0,16.8097,0.00380569,0.908984,70.9138,64.4802,-39.517,-9.68627,0.0791764,34.6711,0
635878071,352.365,345.521,0.344635,2.88601,2.88601,17.0,16.8056,0.00388828,0.914518,70.3977,63.8254,-39.6588,-9.61872,0.079433,34.7988,0
635898120,352.365,345.58,0.341579,2.84477,2.84477,17.0,16.8022,0.00395557,0.928203,69.8749,63.1895,-39.7425,-9.0185,0.0796881,34.9255,0
635918220,352.365,345.638,0.338734,2.78085,2.78085,17.0,16.7995,0.00400917,0.925137,69.3567,62.5813,-39.6787,-8.47442,0.079942,35.0513,0
635938273,352.365,345.694,0.335909,2.74499,2.74499,17.0,16.7969,0.00406101,0.910312,68.8438,61.9814,-39.5124,-8.40278,0.0801934,35.1756,0
635958268,352.365,345.752,0.332912,2.75628,2.75628,17.0,16.7945,0.00411064,0.885223,68.3238,61.3779,-39.3225,-8.9673,0.0804421,35.2983,0
635978278,352.365,345.809,0.330124,2.76384,2.76384,17.0,16.7924,0.00415192,0.865986,67.7976,60.7825,-39.1258,-9.39438,0.0806892,35.4199,0
635998305,352.365,345.865,0.327359,2.74094,2.74094,17.0,16.7906,0.00418758,0.856352,67.2738,60.1987,-38.8961,-9.36073,0.0809345,35.5405,0
636018311,352.365,345.92,0.324623,2.67583,2.67583,17.0,16.7894,0.00421196,0.847473,66.7577,59.6418,-38.56,-8.89963,0.0811777,35.6598,0
636038315,352.365,345.974,0.321906,2.61665,2.61665,17.0,16.7888,0.0042234,0.835383,66.2422,59.1069,-38.1396,-8.54957,0.081419,35.7781,0
636078358,352.365,346.082,0.316388,2.65324,2.65324,17.0,16.7884,0.00423103,0.812626,65.1807,58.0327,-37.5112,-9.34494,0.0818962,36.0115,0
636098367,352.365,346.137,0.313741,2.67252,2.67252,17.0,16.7888,0.00422497,0.811155,64.6382,57.5005,-37.3448,-9.58435,0.0821317,36.1266,0
636118392,352.365,346.191,0.31107,2.64109,2.64109,17.0,16.7892,0.00421501,0.814406,64.1003,56.9792,-37.1662,-9.24718,0.0823654,36.2407,0
636138555,352.365,346.246,0.30825,2.61453,2.61453,17.0,16.7896,0.00420807,0.811752,63.562,56.4526,-36.968,-9.05854,0.0825988,36.3545,0
636158489,352.365,346.299,0.305577,2.62889,2.62889,17.0,16.7894,0.00421185,0.79624,63.0381,55.9224,-36.7908,-9.48626,0.0828276,36.466,0
636178499,352.365,346.354,0.302879,2.64552,2.64552,17.0,16.7889,0.00422272,0.782053,62.5148,55.3806,-36.6391,-9.91459,0.0830554,36.5768,0
636198504,352.365,346.408,0.300124,2.62294,2.62294,17.0,16.788,0.00423931,0.773026,61.9989,54.8369,-36.4484,-9.87261,0.0832812,36.6865,0
636218556,352.365,346.461,0.297276,2.5795,2.5795,17.0,16.7873,0.00425495,0.766641,61.4842,54.2961,-36.1945,-9.5826,0.0835057,36.7954,0
636238684,352.365,346.516,0.294502,2.58426,2.58426,17.0,16.7865,0.00426941,0.760386,60.9624,53.75,-35.9851,-9.7623,0.0837292,36.9036,0
636258676,352.365,346.569,0.291724,2.53919,2.53919,17.0,16.786,0.00428059,0.754127,60.4493,53.2183,-35.7135,-9.45324,0.0839492,37.0099,0
636278677,352.365,346.623,0.288937,2.51731,2.51731,17.0,16.7856,0.00428806,0.749452,59.9324,52.6887,-35.443,-9.34485,0.0841675,37.1153,0
636298723,352.365,346.677,0.286192,2.53017,2.53017,17.0,16.7849,0.00430145,0.726065,59.4136,52.1475,-35.1785,-9.89119,0.0843844,37.2199,0
636318597,352.365,346.73,0.283324,2.49608,2.49608,17.0,16.7844,0.00431293,0.720851,58.8991,51.6135,-34.8881,-9.67311,0.0845975,37.3224,0
636338597,352.365,346.784,0.280472,2.48641,2.48641,17.0,16.784,0.00432041,0.708836,58.3731,51.0752,-34.602,-9.80827,0.0848101,37.4246,0
636358626,352.365,346.839,0.277718,2.52171,2.52171,17.0,16.7835,0.00432922,0.689293,57.8398,50.5269,-34.382,-10.51,0.0850211,37.5258,0
636378598,352.365,346.895,0.274979,2.52676,2.52676,17.0,16.7835,0.0043306,0.674533,57.3006,49.9856,-34.1718,-10.8342,0.0852295,37.6256,0
636398604,352.365,346.949,0.272174,2.49591,2.49591,17.0,16.7842,0.00431587,0.677828,56.7516,49.4612,-33.9598,-10.503,0.0854362,37.7246,0
636418608,352.365,347.004,0.269414,2.47813,2.47813,17.0,16.7849,0.00430103,0.656558,56.2053,48.9397,-33.6895,-10.712,0.0856409,37.8225,0
636438625,352.365,347.059,0.266652,2.50439,2.50439,17.0,16.7862,0.00427643,0.635646,55.6438,48.4197,-33.4602,-11.3464,0.0858438,37.9194,0
636458650,352.365,347.114,0.263896,2.50277,2.50277,17.0,16.7884,0.00423168,0.631591,55.0655,47.9165,-33.2658,-11.4235,0.0860445,38.0153,0
636498721,352.365,347.224,0.258464,2.50587,2.50587,17.0,16.796,0.00407974,0.638365,53.8635,46.9695,-33.0357,-11.386,0.0864398,38.2045,0
636518728,352.365,347.28,0.255699,2.55432,2.55432,17.0,16.8018,0.0039645,0.629146,53.2176,46.5173,-33.0378,-12.0376,0.0866337,38.2976,0
636538743,352.365,347.336,0.252882,2.56546,2.56546,17.0,16.8083,0.00383354,0.635767,52.5556,46.0752,-33.0903,-12.0569,0.0868252,38.3898,0
636558736,352.365,347.392,0.250035,2.55356,2.55356,17.0,16.816,0.00368053,0.632439,51.8757,45.6526,-33.1048,-12.0166,0.0870141,38.481,0
636578722,352.365,347.449,0.247165,2.5708,2.5708,17.0,16.8239,0.00352249,0.606065,51.1873,45.2302,-33.0687,-12.65,0.0872004,38.5714,0
636598776,352.365,347.505,0.244417,2.54711,2.54711,17.0,16.8316,0.00336884,0.582397,50.5087,44.8101,-32.9205,-12.8357,0.0873848,38.6613,0
636618792,352.365,347.559,0.241591,2.4783,2.4783,17.0,16.8395,0.00320988,0.569541,49.8386,44.4075,-32.6307,-12.3979,0.0875665,38.7502,0
636639007,352.365,347.613,0.238947,2.44731,2.44731,17.0,16.8473,0.00305397,0.534975,49.177,44.0085,-32.2281,-12.6952,0.0877475,38.8392,0
636658851,352.365,347.666,0.236276,2.39268,2.39268,17.0,16.8543,0.00291348,0.494193,48.5464,43.6147,-31.668,-12.867,0.0879229,38.9257,0
636678854,352.365,347.716,0.233711,2.26914,2.26914,17.0,16.8615,0.00276939,0.464065,47.9364,43.2476,-30.8822,-12.1826,0.0880975,39.0122,0
636698884,352.365,347.763,0.231303,2.15852,2.15852,17.0,16.8688,0.00262356,0.415088,47.3486,42.9058,-29.8772,-11.9418,0.0882702,39.0982,0
636718886,352.365,347.808,0.228981,2.05752,2.05752,17.0,16.8756,0.00248898,0.361515,46.7924,42.5767,-28.6999,-11.8731,0.0884406,39.1833,0
636738995,352.365,347.849,0.22692,1.89992,1.89992,17.0,16.8828,0.00234432,0.322858,46.2649,42.2932,-27.3234,-10.9954,0.08861,39.2684,0
636759009,352.365,347.888,0.224895,1.79723,1.79723,17.0,16.8906,0.002188,0.282827,45.7498,42.0422,-25.8906,-10.6791,0.0887768,39.3525,0
636779172,352.365,347.926,0.223006,1.73254,1.73254,17.0,16.8986,0.0020285,0.251478,45.2445,41.8064,-24.5163,-10.5881,0.0889429,39.4368,0
636799081,352.365,347.961,0.221252,1.632,1.632,17.0,16.9077,0.00184544,0.242593,44.7477,41.6189,-23.1941,-9.76418,0.0891051,39.5197,0
636819111,352.365,347.995,0.219646,1.57447,1.57447,17.0,16.9172,0.00165634,0.22822,44.2602,41.4512,-21.9791,-9.45343,0.0892665,39.6027,0
636839166,352.365,348.027,0.218123,1.55646,1.55646,17.0,16.9274,0.00145123,0.21891,43.7673,41.3054,-20.9444,-9.44362,0.0894264,39.6855,0
636859253,352.365,348.058,0.21666,1.50018,1.50018,17.0,16.9385,0.00122963,0.22676,43.2747,41.1882,-20.0369,-8.76693,0.0895847,39.7683,0
636899136,352.365,348.116,0.213995,1.44509,1.44509,17.0,16.9607,0.00078537,0.221971,42.3357,41.0022,-18.5504,-8.32145,0.0898938,39.932,0
636919171,352.365,348.143,0.212679,1.39935,1.39935,17.0,16.9722,0.000556412,0.233402,41.8747,40.9294,-17.9582,-7.68536,0.0900466,40.014,0
636939183,352.365,348.169,0.211256,1.35618,1.35618,17.0,16.9841,0.000317802,0.25203,41.4116,40.8716,-17.4671,-6.95272,0.0901975,40.0958,0
636959195,352.365,348.196,0.20986,1.35304,1.35304,17.0,16.996,7.90787e-05,0.258208,40.9469,40.8125,-17.0933,-6.82356,0.0903467,40.1774,0
636979234,352.365,348.223,0.208531,1.35439,1.35439,17.0,17.0078,-0.000155907,0.265356,40.4839,40.749,-16.8252,-6.72131,0.0904944,40.2591,0
636999237,352.365,348.249,0.20715,1.3169,1.3169,17.0,17.0192,-0.00038414,0.290181,40.0336,40.687,-16.6258,-5.9377,0.0906402,40.3405,0
637019278,352.365,348.276,0.205713,1.34078,1.34078,17.0,17.0298,-0.000596085,0.311311,39.5871,40.6013,-16.5892,-5.81943,0.0907847,40.4218,0
637039406,352.365,348.305,0.204225,1.39935,1.39935,17.0,17.0403,-0.00080677,0.349438,39.125,40.498,-16.8091,-5.75192,0.0909281,40.5034,0
637079378,352.365,348.365,0.201077,1.45852,1.45852,17.0,17.0599,-0.00119877,0.410821,38.2,40.2415,-17.5918,-5.30231,0.0912078,40.6645,0
637099517,352.365,348.397,0.19946,1.52078,1.52078,17.0,17.0697,-0.00139305,0.435972,37.7178,40.0908,-18.1581,-5.49201,0.0913462,40.7452,0
637119384,352.365,348.43,0.198016,1.55002,1.55002,17.0,17.0793,-0.00158699,0.472813,37.2358,39.9399,-18.7987,-5.1562,0.0914809,40.8246,0
637139526,352.365,348.464,0.196381,1.61188,1.61188,17.0,17.0893,-0.00178665,0.499087,36.7335,39.7788,-19.5272,-5.32172,0.0916156,40.9047,0
637159417,352.365,348.499,0.194633,1.68418,1.68418,17.0,17.0994,-0.00198833,0.523608,36.2178,39.6079,-20.3407,-5.62009,0.0917468,40.9835,0
637179423,352.365,348.534,0.192897,1.72166,1.72166,17.0,17.1102,-0.0022031,0.552345,35.6821,39.4395,-21.1687,-5.50367,0.0918768,41.0624,0
637199484,352.365,348.571,0.191145,1.76269,1.76269,17.0,17.1208,-0.00241508,0.55114,35.1411,39.2612,-21.9127,-5.93429,0.0920051,41.1411,0
637219447,352.365,348.607,0.189413,1.77014,1.77014,17.0,17.1318,-0.00263615,0.55299,34.5965,39.0955,-22.5343,-5.9828,0.0921309,41.2192,0
637239577,352.365,348.643,0.187843,1.7474,1.7474,17.0,17.143,-0.00286072,0.552555,34.0582,38.9419,-22.9905,-5.77256,0.0922557,41.2976,0
637259486,352.365,348.677,0.186166,1.74416,1.74416,17.0,17.1545,-0.00308907,0.530586,33.5242,38.7996,-23.2791,-6.12376,0.0923773,41.3748,0
637279492,352.365,348.71,0.184557,1.6979,1.6979,17.0,17.1666,-0.00333168,0.51763,32.9894,38.6809,-23.3801,-5.89771,0.0924974,41.4522,0
637299698,352.365,348.742,0.183025,1.63462,1.63462,17.0,17.1786,-0.00357151,0.49205,32.4739,38.5774,-23.2539,-5.72119,0.0926169,41.5302,0
637319509,352.365,348.772,0.18167,1.60789,1.60789,17.0,17.191,-0.0038205,0.472424,31.9636,38.4949,-23.0379,-5.79926,0.0927322,41.6064,0
637339515,352.365,348.801,0.180296,1.57201,1.57201,17.0,17.2046,-0.00409111,0.469836,31.4462,38.4429,-22.7906,-5.49431,0.0928468,41.6833,0
637359548,352.365,348.83,0.178972,1.56456,1.56456,17.0,17.2183,-0.00436607,0.469184,30.931,38.4011,-22.5809,-5.43426,0.0929596,41.7603,0
637379551,352.365,348.858,0.17769,1.58086,1.58086,17.0,17.2331,-0.00466282,0.481203,30.3983,38.3794,-22.4914,-5.38739,0.0930704,41.837,0
637399597,352.365,348.886,0.176421,1.61158,1.61158,17.0,17.2487,-0.00497498,0.49521,29.8512,38.3706,-22.5334,-5.44655,0.0931793,41.9139,0
637419690,352.365,348.915,0.17513,1.65261,1.65261,17.0,17.2645,-0.00529068,0.513823,29.2963,38.3604,-22.717,-5.52687,0.0932865,41.991,0
637439635,352.365,348.944,0.173741,1.68375,1.68375,17.0,17.2805,-0.00560951,0.527327,28.736,38.3508,-22.9771,-5.59872,0.0933909,42.0675,0
637459688,352.365,348.974,0.172301,1.69604,1.69604,17.0,17.2962,-0.00592415,0.533853,28.1752,38.334,-23.2375,-5.60663,0.0934938,42.1444,0
637499713,352.365,349.032,0.169426,1.71696,1.71696,17.0,17.3264,-0.00652878,0.542664,27.0765,38.282,-23.7167,-5.66054,0.0936931,42.2977,0
637519719,352.365,349.062,0.167903,1.73335,1.73335,17.0,17.3408,-0.00681587,0.559589,26.5327,38.2358,-24.0081,-5.52991,0.0937897,42.3742,0
637539719,352.365,349.093,0.16626,1.75884,1.75884,17.0,17.3543,-0.0070858,0.557653,25.9939,38.1653,-24.2902,-5.81723,0.0938844,42.4505,0
637559807,352.365,349.126,0.164449,1.77014,1.77014,17.0,17.367,-0.00733944,0.555789,25.4578,38.0696,-24.5374,-5.96665,0.0939775,42.527,0
637581398,352.365,349.161,0.162682,1.783,1.783,17.0,17.3799,-0.00759773,0.552035,24.8838,37.9443,-24.7532,-6.16354,0.0940754,42.6089,0
637599852,352.365,349.191,0.161063,1.77532,1.77532,17.0,17.3901,-0.00780266,0.537765,24.4132,37.8298,-24.8661,-6.34294,0.0941574,42.6787,0
637619874,352.365,349.224,0.159288,1.74714,1.74714,17.0,17.4004,-0.00800804,0.519335,23.9133,37.6873,-24.8424,-6.39553,0.0942446,42.7542,0
637640089,352.365,349.257,0.157539,1.72233,1.72233,17.0,17.4101,-0.0082024,0.49825,23.4207,37.533,-24.7065,-6.52791,0.0943308,42.83,0
637659994,352.365,349.289,0.155815,1.6769,1.6769,17.0,17.4192,-0.00838356,0.474779,22.9514,37.3792,-24.4318,-6.50046,0.094414,42.9044,0
637681489,352.365,349.323,0.154057,1.64192,1.64192,17.0,17.4282,-0.00856415,0.45182,22.4567,37.199,-24.0683,-6.56729,0.0945019,42.9844,0
637700213,352.365,349.352,0.152362,1.62007,1.62007,17.0,17.4359,-0.00871868,0.437879,22.0334,37.0452,-23.6907,-6.60648,0.094577,43.0538,0
637720186,352.365,349.383,0.15083,1.59118,1.59118,17.0,17.4437,-0.00887474,0.420362,21.5934,36.8774,-23.2751,-6.63751,0.0946556,43.1274,0
637740038,352.365,349.414,0.149147,1.56008,1.56008,17.0,17.4512,-0.00902473,0.402707,21.162,36.7075,-22.8244,-6.65129,0.094732,43.2003,0
637760074,352.365,349.445,0.147464,1.53754,1.53754,17.0,17.4583,-0.00916656,0.388158,20.734,36.5273,-22.3732,-6.69532,0.0948077,43.2735,0
637800095,352.365,349.508,0.144174,1.5351,1.5351,17.0,17.4726,-0.00945118,0.374462,19.8695,36.1599,-21.6414,-6.9324,0.0949541,43.4186,0
637820085,352.365,349.54,0.14258,1.53597,1.53597,17.0,17.4794,-0.00958874,0.359257,19.4392,35.97,-21.3355,-7.21725,0.0950248,43.4905,0
